Simpson_Race_DI,Simpson_Ethnic_DI,Shannon_Race_DI,Shannon_Ethnic_DI,Gini_Index,Num_Contaminants,Sum_ContaminantFactor,Avg_Contaminant_Factor,Target,Label
0.44156607649923596,0.047105828110107995,0.8822903832238841,0.11371255798059872,0.4797,12,904,75.33,0,Low Priority
0.3997207422780038,0.0895758042703182,0.9562140659507183,0.18957431792661325,0.4594,1,1096,1096.0,0,Low Priority
0.515463995731543,0.020962648123059147,0.8944308499795497,0.05870785123822084,0.4236,11,1239,112.64,0,Low Priority
0.5549427010069294,0.04923904930249079,1.041951177938298,0.11784412908397263,0.4736,5,387,77.4,0,Low Priority
0.47929399063616207,0.21892249388894958,1.237980337991505,0.37699238943516944,0.4762,13,12426,955.85,1,High Priority
0.540898437191548,0.0666103044286277,1.0417683723126474,0.15002747507871195,0.4548,3,180,60.0,0,Low Priority
0.5106299030136257,0.1331586247383596,1.183210781893111,0.25807419266432874,0.516,6,2389,398.17,0,Low Priority
0.4448413725126579,0.09391869350429016,1.0051934313791873,0.19674107275374525,0.4817,7,9454,1350.57,0,Low Priority
0.5373413174197483,0.04802458904801976,1.0285908891618398,0.11550280033229267,0.4504,8,9696,1212.0,0,Low Priority
0.5520651676147761,0.056551111612377025,1.0397327455940732,0.1316795319613518,0.4834,4,413,103.25,0,Low Priority
0.5401875697950889,0.04340009208850115,0.9897634987570736,0.10645230777473863,0.4812,4,292,73.0,0,Low Priority
0.5427800638068896,0.039572103007746495,0.9928145945576378,0.09878873806753345,0.4939,7,5540,791.43,0,Low Priority
0.5649192848648894,0.060546034228186274,1.095695948681878,0.13905844955857566,0.4762,6,1117,186.17,0,Low Priority
0.48700219491234653,0.06772295816917495,0.9790189453687435,0.15202090008486818,0.5037,10,9557,955.7,1,High Priority
0.5108681960415591,0.19644198331170315,1.2865391865766016,0.3473748239550051,0.4722,7,7010,1001.43,1,High Priority
0.3870515310568283,0.1288858862786656,1.0093112868005023,0.2516593739649999,0.4468,11,14323,1302.09,1,High Priority
0.48799542466687273,0.1003737202235232,1.0765823162756332,0.20723974106080156,0.4363,15,5281,352.07,0,Low Priority
0.48031933012119354,0.12251040751136588,1.121125738198479,0.2419771912482513,0.4601,3,2183,727.67,0,Low Priority
0.44905756149200926,0.13728992694219777,1.1251414414128107,0.26422288743061806,0.4382,7,7781,1111.57,1,High Priority
0.5354058253416643,0.047476269257180626,0.9980536487070417,0.1144401412195047,0.4993,4,2616,654.0,0,Low Priority
0.5792145844258099,0.04219618371548273,1.1088378431820576,0.10405830294621923,0.4654,8,2280,285.0,0,Low Priority
0.5381784539520794,0.1598923874969106,1.2128591585435453,0.2970003152372274,0.4741,15,11654,776.93,1,High Priority
0.29140229831411757,0.10532273449590757,0.8141061292056104,0.21516943749171538,0.4965,16,14546,909.13,1,High Priority
0.5203641063716522,0.045618992015961535,1.0041729159940782,0.11082230663603007,0.4923,38,23489,618.13,0,Low Priority
0.3070245717651724,0.09502537956276824,0.8440023024858648,0.1985555749236012,0.4824,16,10348,646.75,0,Low Priority
0.6047655640339109,0.11754855999383018,1.283298818796557,0.23434971562858847,0.4843,5,3066,613.2,0,Low Priority
0.5585473986225769,0.268387184344136,1.3720959692031502,0.43914906367463896,0.45,14,11106,793.29,1,High Priority
0.5807283073169047,0.07818993570969834,1.1581141578017529,0.17033815209238126,0.4578,12,2131,177.58,0,Low Priority
0.4885734607552512,0.03910719262101037,0.8938073630811114,0.09784838717801059,0.4915,18,7565,420.28,0,Low Priority
0.49727546373378073,0.12525553920319943,1.1903432782063714,0.24616318038359714,0.4425,3,2636,878.67,0,Low Priority
0.4542705913515859,0.24531559664431835,1.25277638125757,0.410623938199048,0.4183,2,164,82.0,0,Low Priority
0.2201489607896031,0.07958115658240639,0.6795979110769249,0.1727222335878145,0.4035,7,4870,695.71,0,Low Priority
0.24906890813954574,0.08287941271567256,0.7464287454719263,0.17833931409493448,0.4424,9,4879,542.11,0,Low Priority
0.29523556877371826,0.039595343445896214,0.7066355905723914,0.09882430189269072,0.4741,2,699,349.5,0,Low Priority
0.16883333892866914,0.07685779971606954,0.5339407621108756,0.16803101246449506,0.4466,13,1851,142.38,0,Low Priority
0.1312931718768472,0.052334025772238224,0.44214466996663276,0.12368768441196733,0.3856,3,2225,741.67,0,Low Priority
0.1102229458352798,0.08423171235130855,0.4360983894945202,0.18059234835316265,0.4968,5,3574,714.8,0,Low Priority
0.14959798563414417,0.05082046818475361,0.4790688406172845,0.12087619367214127,0.4253,6,2362,393.67,0,Low Priority
0.44652956679877187,0.023305672388015508,0.841773805216026,0.06406856199928906,0.5124,2,659,329.5,0,Low Priority
0.10195301888603259,0.06177458543285075,0.3893274885663969,0.14127761520524199,0.3568,2,773,386.5,0,Low Priority
0.34810141665939676,0.030449660850520366,0.7191153051079484,0.07980434368906683,0.4459,3,595,198.33,0,Low Priority
0.11534665357295326,0.037382800685553,0.37810761686085886,0.09430911064540556,0.463,4,3610,902.5,0,Low Priority
0.08955938003841546,0.030146289931951342,0.32235126971428885,0.07914969637876891,0.4437,2,981,490.5,0,Low Priority
0.254362844835736,0.050302210666023583,0.674126606975715,0.11987500590783819,0.4102,1,656,656.0,0,Low Priority
0.17578250058946587,0.1189960757164944,0.5951395531262618,0.23656030630378294,0.4208,8,1887,235.88,0,Low Priority
0.3404036777531576,0.05364610007318016,0.8046205491490455,0.12623493306385508,0.3916,2,2846,1423.0,0,Low Priority
0.0936087823628936,0.04139002513412626,0.34196756678676066,0.1024397342594294,0.4146,3,2395,798.33,0,Low Priority
0.24295863595290135,0.037341128654213795,0.6255594795734617,0.09419010407969022,0.3868,3,2152,717.33,0,Low Priority
0.270525684189473,0.023729362407318377,0.6360330803421049,0.064982652980869,0.3672,1,470,470.0,0,Low Priority
0.08338238577546842,0.044839917290036,0.3219877541383912,0.10927782511226189,0.4481,6,3074,512.33,0,Low Priority
0.15762281039475035,0.10359794162784064,0.5689493707582762,0.21240449259526303,0.4193,3,1710,570.0,0,Low Priority
0.17768018454300183,0.06900377149331716,0.55426471203075,0.15429530389008633,0.4852,1,126,126.0,0,Low Priority
0.17764131925052162,0.05020679241403747,0.5405298055047001,0.11970465749531457,0.4158,15,9063,604.2,0,Low Priority
0.5374322910176887,0.023920017401112603,0.9160672928509258,0.06545699605564906,0.3918,2,961,480.5,0,Low Priority
0.12168246278854511,0.059711379149614774,0.4187007167451552,0.13750874484899764,0.3904,1,692,692.0,0,Low Priority
0.10853195330530363,0.043016533832658355,0.3826994019656471,0.1056577804434132,0.4873,2,1361,680.5,0,Low Priority
0.28046973323558466,0.11145132551451586,0.7805565288475582,0.22481506156817782,0.4315,3,4901,1633.67,1,High Priority
0.2507508449678111,0.08336740798563458,0.7237444344179608,0.179164424933395,0.3913,1,21,21.0,0,Low Priority
0.5417065790253823,0.03986122738050357,1.0048589210466417,0.0993349144126445,0.4817,1,21,21.0,0,Low Priority
0.34626681769764767,0.1145937155770217,0.9704641901904134,0.22976493747298257,0.4169,22,17830,810.45,1,High Priority
0.1187887456712301,0.05708140293811703,0.40711823645270695,0.13266133222343834,0.534,20,15028,751.4,0,Low Priority
0.3824593828430617,0.096875806331023,0.9652778803819818,0.20157442053523686,0.4612,8,1299,162.38,0,Low Priority
0.11874081293041538,0.026457764684064355,0.3681457098811302,0.07111400383187569,0.3967,2,465,232.5,0,Low Priority
0.11131716912954026,0.03106815761866777,0.3742811724512529,0.08111260086262725,0.4119,2,2847,1423.5,0,Low Priority
0.5468684784020006,0.040957954016783815,0.9999033107393225,0.10157676335145487,0.4423,4,11030,2757.5,0,Low Priority
0.12404132645615629,0.055777505198088995,0.42031345798572556,0.13022825914666497,0.4354,4,1732,433.0,0,Low Priority
0.1867600641502294,0.07555143545533394,0.5954851790342656,0.16577539759361865,0.4816,5,2953,590.6,0,Low Priority
0.21731858296275475,0.10027660579807818,0.6872356688675478,0.2070786647932796,0.4274,9,7540,837.78,0,Low Priority
0.33365634873017147,0.02779513126452282,0.6798197949160384,0.07404739308144043,0.5206,3,578,192.67,0,Low Priority
0.31083779303075776,0.14365676155952045,0.8984670917922835,0.2735989109797231,0.4362,3,2332,777.33,0,Low Priority
0.1937117891288943,0.08554253469698647,0.6030015514230915,0.18283325026160038,0.3942,4,3518,879.5,0,Low Priority
0.25718761810227897,0.10625783526871502,0.7611623208984225,0.21665572704321284,0.4311,5,4297,859.4,0,Low Priority
0.1444552141187243,0.06065977864711902,0.47500872468957533,0.13925781921923258,0.4911,1,1040,1040.0,0,Low Priority
0.21268183900683935,0.1339148560397585,0.6874269550948537,0.25919415699735465,0.473,8,12935,1616.88,0,Low Priority
0.23624343652749502,0.06776506611106314,0.6736327013325653,0.15209501523018934,0.4874,7,2151,307.29,0,Low Priority
0.47886044603549693,0.13693521087672844,1.1613366678809691,0.263697095690205,0.4874,6,3465,577.5,0,Low Priority
0.19216229333160773,0.05315308467530666,0.5586031593889011,0.1253061082380471,0.5036,6,4385,730.83,0,Low Priority
0.1649805540266397,0.04759086344938057,0.5025339605016143,0.11465441969188553,0.4837,3,1463,487.67,0,Low Priority
0.2614761041622403,0.06922685771136738,0.7067400824201004,0.1546921502802003,0.4306,1,1275,1275.0,0,Low Priority
0.23067365719415378,0.07783556083935228,0.6690650335378739,0.16972724132713046,0.4582,6,3659,609.83,0,Low Priority
0.17905346192792748,0.12465099635520316,0.6023031465777405,0.24523691505169395,0.4598,2,1397,698.5,0,Low Priority
0.2914372365406749,0.12177305729938759,0.8248006680083483,0.240845367583946,0.4154,12,14372,1197.67,1,High Priority
0.14041772986295398,0.029903664663806562,0.42395506410695283,0.07863669852803575,0.5406,6,3483,580.5,0,Low Priority
0.12067596578990236,0.033286453539643435,0.36646951138494904,0.08583311081887168,0.4631,4,1837,459.25,0,Low Priority
0.21785085529531023,0.1121498963679356,0.6876640522261583,0.2259450414647814,0.4457,6,4491,748.5,0,Low Priority
0.3432742052834862,0.17109988577296287,0.9732473052584707,0.3127688951244549,0.417,6,6365,1060.83,1,High Priority
0.14827847629702873,0.07540378392267089,0.49754525944713734,0.16551878650557775,0.4355,3,1725,575.0,0,Low Priority
0.16175194064201737,0.050697793462279206,0.4929945935868562,0.12064043859461288,0.4988,1,758,758.0,0,Low Priority
0.16394830730073173,0.04799845782299017,0.49208364875265886,0.11544831090083998,0.3951,7,3017,431.0,0,Low Priority
0.3393722684568793,0.1225404892876455,0.9241938997776749,0.2420241816008979,0.4378,7,6742,963.14,1,High Priority
0.2709150499316664,0.1740263533866674,0.8405679246357536,0.3168340235152564,0.4668,5,5601,1120.2,1,High Priority
0.3158735879564353,0.10850764318717976,0.8798004211616014,0.22022165717149436,0.4472,6,7116,1186.0,1,High Priority
0.5777237218423075,0.3100640829144292,1.4401604840280653,0.488861228493609,0.4387,11,8426,766.0,1,High Priority
0.32301394482667756,0.3002237027095862,0.9882744061804157,0.4772981097657571,0.4961,1,154,154.0,0,Low Priority
0.5480056241996623,0.1502795081669328,1.2641868129525775,0.2832309989175623,0.4917,8,13625,1703.13,1,High Priority
0.5913461355239236,0.38339059997567126,1.5201199415753643,0.5714868443012892,0.4615,3,3225,1075.0,0,Low Priority
0.40140382765172733,0.08949993484573648,0.9457005320324262,0.18944379884776996,0.4491,12,13189,1099.08,0,Low Priority
0.5526968155137775,0.35850760607994303,1.447639611316289,0.5440785214283789,0.4386,16,19844,1240.25,1,High Priority
0.1884987147082129,0.11760565928779809,0.6157354794628928,0.23442063835280066,0.4172,1,118,118.0,0,Low Priority
0.4035501915850277,0.3253075609262842,1.1791637793431333,0.5065091538189684,0.4353,9,2897,321.89,0,Low Priority
0.3093134442532033,0.13934525317878999,0.8954998643886761,0.2672242950680863,0.4545,3,4020,1340.0,0,Low Priority
0.6189712926160845,0.32197228186350135,1.6096906633937516,0.5026782883492851,0.4296,24,11252,468.83,1,High Priority
0.5730360202745988,0.39453235218883453,1.5049963423680568,0.5836158853596671,0.4116,22,23326,1060.27,1,High Priority
0.3600263343230572,0.20858119225892213,1.043181390435295,0.36347823599898776,0.4658,13,7974,613.38,1,High Priority
0.36793584165120186,0.24148179785738333,1.070568949159631,0.4057932442682721,0.4436,2,5410,2705.0,1,High Priority
0.49538067257066787,0.271980029430252,1.294045999426916,0.44352326510122225,0.4527,8,2687,335.88,0,Low Priority
0.49080583840838776,0.41922255971357447,1.3491739729912409,0.6100197194966718,0.4795,1,581,581.0,0,Low Priority
0.43786007694821416,0.2605125135354778,1.2346121402207486,0.42951453349918667,0.4405,18,11694,649.67,1,High Priority
0.5950114949695424,0.3121155797302102,1.492951988675624,0.49125555479340666,0.4699,12,17742,1478.5,1,High Priority
0.7610333673234405,0.4902188347287616,1.9133341179424934,0.6833337684041222,0.4962,1,71,71.0,0,Low Priority
0.5430283827557654,0.24500230544662005,1.3552652533631093,0.4102427209453199,0.462,16,15809,988.06,1,High Priority
0.28574869415249904,0.2250072579918141,0.8932930244043948,0.38484880626847895,0.4448,20,5869,293.45,1,High Priority
0.4217779136426446,0.29039002146912496,1.2028995883351532,0.46567149325950674,0.4307,6,5704,950.67,1,High Priority
0.5632658171582527,0.23961917268198285,1.3577069810906237,0.40346010401587135,0.4802,2,1439,719.5,0,Low Priority
0.47598129931209054,0.3161628141043157,1.3220209646120225,0.4959574971135555,0.4422,8,8973,1121.63,1,High Priority
0.4235769915217562,0.12441317793959372,1.023659381957167,0.24487667689002707,0.4722,9,3602,400.22,0,Low Priority
0.45368181759581505,0.3614903100256983,1.2965242796402658,0.5474040828932536,0.4028,33,12520,379.39,1,High Priority
0.5894355700535832,0.373881773000206,1.5342453424899496,0.5611032295680265,0.4079,13,17797,1369.0,1,High Priority
0.4052852396255223,0.3833888118077363,1.1799865561557592,0.5715104969100061,0.4436,1,190,190.0,0,Low Priority
0.4451823073978095,0.160655224324306,1.151081959152117,0.2980846100701709,0.462,7,12715,1816.43,1,High Priority
0.36541015161934554,0.26280483100497787,1.0867310113947084,0.43231440870094406,0.4938,5,3928,785.6,0,Low Priority
0.57628381543869,0.44628438338865273,1.5066622353076629,0.6384208367808288,0.4523,1,3360,3360.0,0,Low Priority
0.24307996373915874,0.20825717439321478,0.7968338150929958,0.36304664060587655,0.5297,1,561,561.0,0,Low Priority
0.4457247274123125,0.0768078979843686,0.9922379783193449,0.167944147734173,0.4912,1,728,728.0,0,Low Priority
0.2595753799363272,0.20855493306433925,0.8173666042884442,0.3634376390637678,0.4251,1,980,980.0,0,Low Priority
0.49955313476929064,0.17796699774626557,1.200044171466606,0.322266087951128,0.4126,2,2387,1193.5,0,Low Priority
0.566334936907253,0.3321614549679338,1.4592754080156012,0.514363579342199,0.5066,9,10017,1113.0,1,High Priority
0.620971562884361,0.4239384895155971,1.62587161720557,0.6150207941006092,0.4571,11,18036,1639.64,1,High Priority
0.37975794247647554,0.05473376309724187,0.8301360708274279,0.12827788073643273,0.4667,4,2799,699.75,0,Low Priority
0.35245661645593473,0.3171358906444811,1.0803200183597055,0.497076085758149,0.4443,1,2403,2403.0,0,Low Priority
0.42612606131331543,0.1757896577928637,1.0980337811900567,0.3192706240905706,0.4629,9,8873,985.89,1,High Priority
0.2997193641698377,0.23166717136240111,0.9229879964809925,0.3933818791992499,0.4286,37,15230,411.62,1,High Priority
0.45296709514410205,0.2501363584252385,1.244106848698563,0.416659261372908,0.449,1,132,132.0,0,Low Priority
0.2629549274551748,0.1657307785405212,0.8235380023612766,0.3052379862101453,0.4617,3,4446,1482.0,0,Low Priority
0.40943853769465,0.12348711124098122,1.0160703904342168,0.24345466814903408,0.4637,5,5967,1193.4,1,High Priority
0.4907612022907304,0.3086574518990458,1.355359462144293,0.48722185781974514,0.4103,7,12037,1719.57,1,High Priority
0.5376056321757559,0.29960621925186603,1.3817605890981903,0.47659453589365397,0.4571,17,22128,1301.65,1,High Priority
0.26644489610696187,0.07629427475565265,0.7238988792462244,0.16705659204397624,0.5013,2,5328,2664.0,0,Low Priority
0.4883976063479769,0.14839744746286798,1.1348268865628997,0.2804810409826908,0.4601,8,15008,1876.0,1,High Priority
0.5603279005817874,0.31399912818076425,1.4477846860933512,0.49343423505769335,0.4681,8,11731,1466.38,1,High Priority
0.582894712011852,0.4986866564763307,1.4109292706075083,0.6916538388024549,0.5318,2,1445,722.5,0,Low Priority
0.5709798021341868,0.32299654129366373,1.476029727635087,0.5038575097798457,0.4611,18,12660,703.33,1,High Priority
0.34020248617786797,0.29939669146990144,1.0108211815378112,0.4763158332847548,0.4326,3,2247,749.0,0,Low Priority
0.6545567748503729,0.49227857923262897,1.6430677947146675,0.6853899261911236,0.4092,3,4711,1570.33,0,Low Priority
0.3518599665313883,0.17455526490095974,0.9769352875082294,0.3175552210923276,0.4671,10,21028,2102.8,1,High Priority
0.3619861760522195,0.1417690906268685,0.9704301456341651,0.2708223352554234,0.4403,5,2470,494.0,0,Low Priority
0.3644681000402047,0.1759536109163684,1.0141098099301817,0.31950213924189586,0.4457,7,5120,731.43,1,High Priority
0.2885024710674776,0.2093133566848534,0.9000727840194718,0.3644440745443183,0.4716,12,11968,997.33,1,High Priority
0.6163292795491073,0.3398145942125692,1.5370965653914392,0.5230712149611046,0.4779,1,101,101.0,0,Low Priority
0.5203219440333576,0.3193803631370836,1.413667890105449,0.49968351945298817,0.459,1,1750,1750.0,0,Low Priority
0.3615527570642727,0.31943770903851076,1.0734040205774655,0.4997472806901653,0.4185,19,15295,805.0,1,High Priority
0.31389027968009264,0.19445550375431675,0.9386516963014296,0.34470578725955514,0.4747,10,10325,1032.5,1,High Priority
0.2926013124155703,0.25606453867079293,0.9303004988243595,0.42398241237904544,0.3371,1,1475,1475.0,0,Low Priority
0.2193158003689094,0.17360082671873933,0.7395427161809924,0.3162454850456265,0.3851,4,1947,486.75,0,Low Priority
0.27492762825292716,0.20080750485289856,0.890141798849353,0.3531997164208264,0.4229,1,552,552.0,0,Low Priority
0.24501179864119604,0.2279080772930313,0.8139382457531006,0.3885638458516586,0.4162,1,952,952.0,0,Low Priority
0.1041555497028479,0.06017245130483573,0.3906969912734299,0.13825648613943883,0.3157,1,820,820.0,0,Low Priority
0.29668139877379085,0.19321560343959532,0.9299918484586923,0.3430442695881812,0.3813,5,2994,598.8,0,Low Priority
0.23545676245252334,0.12255541004587645,0.7267616637221865,0.24203838655188764,0.4071,7,4254,607.71,0,Low Priority
0.15724314344680113,0.13322724221100535,0.5682473243965059,0.25815696767219504,0.3676,4,1020,255.0,0,Low Priority
0.2555854153247449,0.17307030890199193,0.8335029736573499,0.3155089986545624,0.4253,2,2128,1064.0,0,Low Priority
0.13159989837147412,0.09266782151882524,0.48913992175553395,0.19467503261122612,0.3684,1,46,46.0,0,Low Priority
0.2896259036525697,0.23607997379077106,0.9048149372412982,0.3989725980378635,0.3948,3,1934,644.67,0,Low Priority
0.09450636443861204,0.05347455551010549,0.3437350638209867,0.1259088876448698,0.374,2,1461,730.5,0,Low Priority
0.18679388271230335,0.15769989053458033,0.6214575495633378,0.29372960248156854,0.4706,2,379,189.5,0,Low Priority
0.4669468574815223,0.3149438748076294,1.3455384105550514,0.49454650027257363,0.4316,18,23778,1321.0,1,High Priority
0.559779342170605,0.09761856222777343,1.1129664568530724,0.2027725640730911,0.4651,2,367,183.5,0,Low Priority
0.2644004869186072,0.19112204325204352,0.8574358052800496,0.3402147582263306,0.4152,3,799,266.33,0,Low Priority
0.16241415053001074,0.0930700437991292,0.5540955031510371,0.19534270755861288,0.4015,4,2780,695.0,0,Low Priority
0.27220461205155844,0.19866073550140506,0.8512453090833212,0.35033497262369523,0.4966,9,12811,1423.44,1,High Priority
0.28662438508468446,0.2276519347306133,0.9175300114416627,0.3882458245511311,0.3471,4,1287,321.75,0,Low Priority
0.299764227556538,0.1464679619238728,0.8697732168471054,0.27769842552673984,0.4434,4,1964,491.0,0,Low Priority
0.32336655446337625,0.23246905760005354,0.9922118548058825,0.39440555071401273,0.4183,4,753,188.25,0,Low Priority
0.2886396927474718,0.24802814919193894,0.9112169530852692,0.41402586929097746,0.443,3,2006,668.67,0,Low Priority
0.2833096489670238,0.20141096367114708,0.9022058468838638,0.35400271150107815,0.4364,8,8597,1074.63,1,High Priority
0.15368057095590437,0.07427995163256285,0.5090063554522511,0.16352130676374088,0.3978,3,3442,1147.33,0,Low Priority
0.370791733834518,0.30265835154404064,1.119155346061083,0.4801934032287356,0.3891,7,4816,688.0,1,High Priority
0.17848162802871936,0.059815807743784255,0.5414297707513613,0.13771697492843768,0.4192,7,4732,676.0,0,Low Priority
0.15926075659258687,0.049022177248019605,0.48202895130629797,0.11742878986155592,0.4764,12,2591,215.92,0,Low Priority
0.15995857900219212,0.039222889400394534,0.46779795216357234,0.0980828774241277,0.4582,11,4265,387.73,0,Low Priority
0.2594259631793212,0.054857958830225706,0.6983237130970471,0.12851864401974475,0.4476,4,4345,1086.25,0,Low Priority
0.1135916517125336,0.022382741332310552,0.32667403166422204,0.0619718181245529,0.4355,6,384,64.0,0,Low Priority
0.16604559573653788,0.03596906182352988,0.47183710170995335,0.09142593840230911,0.4073,13,3252,250.15,0,Low Priority
0.14681941271919008,0.03422611828277988,0.4278078702150311,0.08779639405785045,0.4151,5,5261,1052.2,0,Low Priority
0.15654847742089684,0.04892579460322122,0.4669984324907054,0.11724203913839208,0.4925,17,4867,286.29,0,Low Priority
0.14763734684682095,0.032055499695972545,0.4223432564489443,0.08323672126607212,0.4008,16,1824,114.0,0,Low Priority
0.13340813745223135,0.0331635574150706,0.3985920834039086,0.08557612306497761,0.4274,20,7792,389.6,0,Low Priority
0.158160438344785,0.03963037639727196,0.45399212246134574,0.09890908497306777,0.4347,10,4064,406.4,0,Low Priority
0.1761360567643978,0.051093142706722494,0.5139185565841342,0.12139833660278773,0.4281,2,1697,848.5,0,Low Priority
0.18325365374692737,0.056391252958538196,0.539337313980512,0.131382903926776,0.4664,4,2267,566.75,0,Low Priority
0.1582724455333948,0.041688736606037446,0.4648606609171329,0.10304704823156283,0.4605,4,214,53.5,0,Low Priority
0.17468804471358834,0.07420183323952945,0.5639745426269797,0.163431014283644,0.4194,9,4323,480.33,0,Low Priority
0.34293383347524176,0.04665510826681152,0.7820032023312531,0.1128412625656089,0.4359,19,7955,418.68,0,Low Priority
0.1672010516516328,0.05318300032622003,0.5229876887111609,0.12536450567993465,0.4455,8,2877,359.63,0,Low Priority
